block,timestamp,amount0,amount1,sqrtPriceX96,liquidity,tick
25592575,1784775215,145621,-75575244294656,1805370087384357815482030536408718,15498803035111266616,200688
25592576,1784775227,26386185108,-13693544626994353302,1805300087502647850180606638216709,15498803035111266616,200688
25592579,1784775263,13409833,-6958983319265601,1805300051929096776346239103168601,15498803035111266616,200688
25592583,1784775311,-167479757,87000000000000000,1805300496441082512551030322305269,15498803035111266616,200688
25592589,1784775383,67812,-35190755049488,1805300496261191274902268077265644,15498803035111266616,200688
25592591,1784775407,2492027467,-1293224335499585466,1805293885441788754048111730366688,15498803035111266616,200688
25592593,1784775431,25021886619,-12984449368753769781,1805227510376410134289742964969622,15498803035111266616,200687
25592594,1784775443,51415977,-26679984759560344,1805227373991286481844564283065544,15498803035111266616,200687
25592597,1784775479,20208652632,-10486049771248239912,1805173770467612619268057427006913,15498803035111266616,200686
25592599,1784775503,-9961,5173719259880,1805173770494046874691630759021685,15498803035111266616,200686
25592601,1784775527,69966296477,-36299939466242628782,1804988209228652757624271899615503,15498803035111266616,200684
25592610,1784775635,1978075063,-1026157149401843048,1804982963627091540042767815129108,15498803035111266616,200684
25592613,1784775671,-183339627,95205208975127877,1804983450062223654576551760680573,15498803035111266616,200684
25592615,1784775695,-33458728754,17375418694738366464,1805072226865292575574537202729984,15498803035111266616,200685
25592615,1784775695,-2695746886,1400000000000000000,1805079379931729709904510844009700,15498803035111266616,200685
25592617,1784775719,-49085002,25491740659878923,1805079510177525808699123409771144,15498803035111266616,200685
25592617,1784775719,-42361560,22000000000000000,1805079622582855535095737281276968,15498803035111266616,200685
25592623,1784775791,-129888212,67456000000000000,1805079967238033808905282068381371,15498803035111266616,200685
25592623,1784775791,-4689450825,2435431432500000000,1805092410668633635857026806145014,15498803035111266616,200685
25592628,1784775851,-4996809721,2595092941685505000,1805105669863078217844732356607547,15498803035111266616,200685
25592628,1784775851,-9280313760,4819831761005087743,1805130295989365560377870345871171,15498803035111266616,200686
25592629,1784775863,-69594816451,36149015335271727104,1805314993352458550656225049227565,15498803035111266616,200688
25592630,1784775875,-45626490872,23703376458194182144,1805436101800022742664690126577024,15498803035111266616,200689
25592631,1784775887,-50348921036,26160413125178843136,1805569763712212372169584617245876,15498856745928813441,200691
25592631,1784775887,-129555341,67319671110003738,1805570107669648948190704789592353,15498856745928813441,200691
25592633,1784775911,-9468787370,4920249854642198528,1805595246778313797061041852064739,15498856745928813441,200691
25592633,1784775911,-247665014,128695588423549783,1805595904324673767749028841531216,15498856745928813441,200691
25592635,1784775935,-274121125891,142500618914139455488,1806323984940399181620829625444101,15498856745928813441,200699
25592635,1784775935,1562864,-811962471553292,1806323980789751446354416398129434,15498856745928813441,200699
25592636,1784775947,-108959087394,56673809078462029824,1806613554783443547308897681890227,15498243173836344003,200702
25592637,1784775959,-1990064,1035274830000000,1806613560073198656799477490185196,15498243173836344003,200702
25592639,1784775983,91470,-47536979416195,1806613559830186110901264466920841,15498243173836344003,200702
25592639,1784775983,-4961468051,2581082787706971082,1806626747918477884728869917617228,15498243173836344003,200702
25592640,1784775995,19938926107,-10362141833178338752,1806573775884941796427821050431497,15498243173836344003,200702
25592642,1784776019,50000000,-25983940128539855,1806573643053122849346367122421612,15498243173836344003,200702
25592644,1784776043,1620140,-841951867741923,1806573638749002784998877084069139,15498243173836344003,200702
25592647,1784776079,88876,-46186677429613,1806573638512893082476926570740351,15498243173836344003,200702
25592663,1784776271,-32380746583,16845229027271630848,1806659709509439525259499392828155,15498243173836344003,200703
25592663,1784776271,-13828062717,7194173870000000000,1806696468268451754039627260206145,15498243173836344003,200703
25592664,1784776283,-169901950446,88416917995276091392,1807148236079450231899834610756335,15498243173836344003,200708
25592668,1784776331,-38550254340,20067694408365768704,1807250772320027382184667716319808,15498243173836344003,200709
25592668,1784776331,162521,-84521652156593,1807250771887946460629539899427611,15498243173836344003,200709
25592669,1784776343,-19782747007,10298977657047926784,1807303406784164669532288953798988,15491915363022153913,200710
25592670,1784776355,-6794248965,3537251751371252736,1807321487817082122700224238141835,15491915363022153913,200710
25592673,1784776391,-165837992913,86361257257893806080,1807762932431440511831982636323695,15491915363022153913,200715
25592673,1784776391,-10603141075,5523092417580917428,1807791164296975585365567563310969,15491915363022153913,200715
25592674,1784776403,-37848037049,19716150451872382976,1807891945465629348065625604357762,15491915363022153913,200716
25592676,1784776427,31568,-16429058103174,1807891945381608485902800327188961,15491915363022153913,200716
25592678,1784776451,126896431,-66041646846403195,1807891607633937752710788030387795,15491915363022153913,200716
25592690,1784776595,594934434,-309625794162887930,1807890024157513843308936796948982,15491915363022153913,200716
25592692,1784776619,363489748,-189173187119415626,1807889056695217463025952743801433,15491915363022153913,200716
25592695,1784776655,19214795307,-9999784939762129022,1807837916176582418504297732710998,15491915363022153913,200716
25592698,1784776691,52201854197,-27164090422770423462,1807698994621685181817756298710674,15491915363022153913,200714
25592699,1784776703,7995794711,-4160374132217950178,1807677717795021496548413274515157,15491915363022153913,200714
25592705,1784776775,5315926383,-2765930096753208378,1807663572380844258979407111846045,15491915363022153913,200714
25592709,1784776823,109055,-56741726096998,1807663572090657898783011769671248,15491915931232353950,200714
25592712,1784776859,32894307326,-17114277141494896931,1807576046910641468432263203446834,15491915931232353950,200713
25592713,1784776871,23767935057,-12364969365293585791,1807512810458371394017980291587391,15491915931232353950,200712
25592715,1784776895,111054428820,-57763207129058886665,1807217423107726353461773393469362,15498243742046544040,200709
25592715,1784776895,-960484910,500000000000000000,1807219977866502606594592247629845,15498243742046544040,200709
25592718,1784776931,494519044,-257174777805771469,1807218663170113151378861072534897,15498243742046544040,200709
25592718,1784776931,2000000000,-1040096786766892374,1807213346118799203601790280078969,15498243742046544040,200709
25592719,1784776943,10712563877,-5570947450991385910,1807184867025467607278251610356797,15498243742046544040,200709
25592723,1784776991,157474977736,-81872821219644724777,1806766327138429105863041647267128,15498243742046544040,200704
25592724,1784777003,17470586898,-9080796494892270415,1806719905438497750756220654491970,15498243742046544040,200703
25592725,1784777015,-55371499,28808856089494022,1806720052637853607652937706520271,15498243742046544040,200703
25592729,1784777063,-22488867928,11700966302187024000,1806779838930555916585219132056223,15498243742046544040,200704
25592732,1784777099,23215437977,-12066912291517428019,1806718151986926039744571044637004,15498243742046544040,200703
25592732,1784777099,-19707222737,10253611738224380172,1806770542996079081495651587981312,15498243742046544040,200704
25592732,1784777099,-25401489998,13217200000000000000,1806838076511474067309838306401183,15498243742046544040,200705
25592733,1784777111,-32173722325,16742425420878704640,1806923622228033574153138419193873,15498243742046544040,200706
25592734,1784777123,-3362778595,1750000000000000000,1806932563883750460118004408755563,15498243742046544040,200706
25592735,1784777135,-116704710584,60744211767601938432,1807242937499990179874475542538414,15498243742046544040,200709
25592736,1784777147,-46084288585,23992387058362728448,1807365564488469261323664323785902,15491915931232353950,200711
25592739,1784777183,-108340289486,56416913484361433088,1807653945441847036672394541240303,15491915931232353950,200714
25592741,1784777207,16181,-8418508446924,1807653945398793423528523354607767,15491915931232353950,200714
25592742,1784777219,3000370027,-1561087038462289943,1807645961747311501031036805597250,15491915931232353950,200714
25592743,1784777231,16167,-8411146298502,1807645961704295539104369114103347,15491915931232353950,200714
25592745,1784777255,66395,-34544626776030,1807645961527628733245433726141982,15491915931232353950,200714
25592745,1784777255,16120,-8386680157336,1807645961484737895119914257193078,15491915931232353950,200714
25592749,1784777303,-9571373330,4985000000000000000,1807671442833571108087017960472271,15491915931232353950,200714
25592749,1784777303,16029,-8339544657741,1807671442790921328526409940524155,15491915931232353950,200714
25592752,1784777339,-6575792465,3424911333847348446,1807688949583382830833160598007713,15491915931232353950,200714
25592753,1784777351,140060,-72875601103700,1807688949210685225630665228978374,15491915931232353950,200714
25592753,1784777351,16029,-8339706187007,1807688949168034619983277775311855,15491915931232353950,200714
25592754,1784777363,13728373328,-7143011370769059269,1807652418653136614686710750213128,15491915931232353950,200714
25592754,1784777363,16273,-8466385734060,1807652418609838149356524538158209,15491915931232353950,200714
25592756,1784777387,16166,-8410685827514,1807652418566824542352932845347394,15491915931232353950,200714
25592758,1784777411,-4456962730,2321291817000000000,1807664284092708726858119629020891,15491915931232353950,200714
25592758,1784777411,17776453,-9249201995830634,1807664236790794482953825222530543,15491915931232353950,200714
